id,name,address,yelp_category,main_category,sub_category,categories,reviews,price,stars,state
Rv1IiQaIIDunqzS8dSvHCw,Plumeria Thai Cafe,6710 W Cheyenne Ave,Thai,Thai,Restaurants,"['Thai', 'Restaurants', 'Hawaiian', 'Asian Fusion']",179,1,4.5,NV
RVQE2Z2uky4c0-njFQO66g,Midwood Smokehouse,1401 Central Ave,Pizza,Pizza,Food,"['Pizza', 'Food', 'Restaurants', 'Smokehouse', 'Barbeque']",985,2,4.5,NC
RvwZqjdkZ_pER0moPXLZAQ,Rose Tea Cafe,5874 Forbes Ave,Cafes,Cafes,Food,"['Cafes', 'Food', 'Restaurants', 'Bubble Tea', 'Coffee & Tea', 'Chinese', 'Taiwanese']",291,2,3.5,PA
Rwahe1zbFpw6VIjb5ngZeg,Sausalido,4621 Liberty Ave,Modern European,Modern European,Restaurants,"['Modern European', 'Restaurants', 'American (New)']",123,2,4,PA
RwMLuOkImBIqqYj4SSKSPg,Tacos El Gordo,3049 S Las Vegas Blvd,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants']",1831,1,4,NV
RYBGhnFtyZGjlREEfcRFrg,Tram's Kitchen,4050 Penn Ave,Vietnamese,Restaurants,Vietnamese,"['Restaurants', 'Vietnamese']",244,1,4,PA
RycZOiohghoI0Ssg2Qqgqw,JJ's Boulangerie,3655 Las Vegas Blvd S,Bakeries,Bakeries,Restaurants,"['Bakeries', 'Restaurants', 'Food', 'Breakfast & Brunch']",161,2,3,NV
RZWx7pIsINH6nVqW7ys9cg,Ezekiel's,4825 E Warner Rd,American (New),American (New),Soul Food,"['American (New)', 'Soul Food', 'Restaurants', 'Sandwiches', 'Desserts', 'Food']",159,2,4.5,AZ
s0vNtuLs1cwEqHTXKiS05w,Babystacks Cafe,"7090 N Durango Dr, Ste 140",Cafes,Cafes,Restaurants,"['Cafes', 'Restaurants', 'American (New)', 'Hawaiian', 'Breakfast & Brunch']",370,2,4,NV
s1FNMwBVBmC7mLfYy77e8g,Spice Kitchen + Bar,5800 Detroit Ave,Bars,Restaurants,Bars,"['Restaurants', 'Bars', 'American (New)', 'Nightlife']",150,2,4,OH
S1N5-ZXwR4fUIPs6dLnBYQ,Hue Thai,"5115 Spring Mountain Rd, Ste 223",Vietnamese,Vietnamese,Restaurants,"['Vietnamese', 'Restaurants', 'Chinese', 'Thai']",288,1,3.5,NV
S37sKRRfkhFZRpxaYzWo_A,China Magic Noodle House,"2015 N Dobson Rd, Ste 2",Noodles,Noodles,Restaurants,"['Noodles', 'Restaurants', 'Chinese']",426,1,4,AZ
S599hCA4kJJO3_b6SRFKoA,Michoacan Gourmet Mexican Restaurant,7870 W Tropical Pkwy,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Breakfast & Brunch', 'Seafood']",287,2,3.5,NV
S5FTckOpSK0_Ma4c18ZEgg,Wo Fat,"3700 E Desert Inn Rd, Ste 1",Chinese,Restaurants,Chinese,"['Restaurants', 'Chinese']",125,1,3.5,NV
S8urdN6ACnRQUm-7o9An8w,Altius,1230 Grandview Ave,American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",286,3,4.5,PA
S8VRQCBrbZI04zjCOc1RAA,Las Palmas,326 Atwood St,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",146,1,4.5,PA
s9CG5XGXJQpP03iYFIHeLA,Pura Vida,170 Euclid Ave,American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",177,2,4,OH
SAIrNOB4PtDA4gziNCucwg,Herbs & Rye,3713 W Sahara Ave,Steakhouses,Steakhouses,Tapas Bars,"['Steakhouses', 'Tapas Bars', 'Italian', 'Restaurants', 'Nightlife', 'Bars', 'Cocktail Bars']",872,3,4,NV
saQQmDQQJ14BVkm_sg53UA,Zaytoon Mediterranean Market and Kabob,"3655 S Durango Dr, Ste 11-14",Food,Food,Middle Eastern,"['Food', 'Middle Eastern', 'Grocery', 'Mediterranean', 'Halal', 'Kosher', 'Persian/Iranian', 'Restaurants']",283,2,4.5,NV
sARavfidmIS878q5BtlyVQ,é by José Andrés,"The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S",Spanish,Spanish,Restaurants,"['Spanish', 'Restaurants', 'Seafood', 'Wine Bars', 'Bars', 'Nightlife', 'French']",285,4,4.5,NV
sB1lPLICz4nrOuuqgLv50A,Morton's The Steakhouse,400 E Flamingo Rd,American (Traditional),Restaurants,American (Traditional),"['Restaurants', 'American (Traditional)', 'Steakhouses']",219,4,4,NV
sba0fwlKAZFGWWtsf5Jbwg,Strip View Cafe,"3225 S Rainbow Blvd, Ste 106",Sandwiches,Sandwiches,Restaurants,"['Sandwiches', 'Restaurants', 'Cafes', 'Juice Bars & Smoothies', 'Food', 'Desserts', 'Coffee & Tea', 'Internet Cafes', 'Breakfast & Brunch']",163,2,4,NV
SBnpT6JDbah-5l_52GM5sw,Sardine,617 Williamson St,American (New),American (New),Restaurants,"['American (New)', 'Restaurants', 'French']",323,2,4,WI
sDT7CvVLsPG1JizVddhxzg,Pho MaiLan,"10895 S Eastern Ave, Ste 140",Vietnamese,Vietnamese,Restaurants,"['Vietnamese', 'Restaurants']",338,1,4,NV
SDtIdchX9WpKlH5Yst8kjQ,Red Rice,"9400 S Eastern Ave, Ste 106A",Caterers,Caterers,Asian Fusion,"['Caterers', 'Asian Fusion', 'Local Flavor', 'Restaurants', 'Barbeque', 'Event Planning & Services', 'Specialty Food', 'Food', 'Comfort Food', 'Ethnic Food']",193,2,4.5,NV
sdYkVaTy7EJwUkO8Ie_qPg,Viva Chicken,1617 Elizabeth Ave,Peruvian,Restaurants,Peruvian,"['Restaurants', 'Peruvian']",604,1,4.5,NC
sE05glLpll9KPv3dcO79GQ,Paradise Buffet & Cafe Restaurant,200 Fremont St,Buffets,Buffets,Restaurants,"['Buffets', 'Restaurants', 'Breakfast & Brunch', 'Sushi Bars']",302,2,3,NV
Se-co1eXBho5A4YwMfKMIQ,Griddlecakes,"6085 S Fort Apache, Ste 180",Salad,Restaurants,Salad,"['Restaurants', 'Salad', 'Sandwiches', 'Breakfast & Brunch']",131,1,4,NV
SEMvJDVnDB4NoPW6tXXO_Q,Goong Korean BBQ Restaurant,7729 S Rainbow Blvd,Korean,Korean,Barbeque,"['Korean', 'Barbeque', 'Restaurants']",300,2,4.5,NV
SeNOJ2zYHziptxLuiRINLg,Lago,3600 S Las Vegas Blvd,Italian,Italian,Tapas/Small Plates,"['Italian', 'Tapas/Small Plates', 'Restaurants']",457,3,4,NV
sf3kp0H13jZYEmS1A8Etcw,View Wine Bar & Kitchen,"420 S Rampart Blvd, Ste 150",Tapas/Small Plates,Restaurants,Tapas/Small Plates,"['Restaurants', 'Tapas/Small Plates', 'Nightlife', 'Bars', 'Wine Bars']",232,2,4,NV
SFaCcwpIKjrpnT1IjzEDdg,Jerusalem Grill & Bar,4825 W Flamingo Rd,Tapas Bars,Tapas Bars,Kosher,"['Tapas Bars', 'Kosher', 'Mediterranean', 'Restaurants']",170,2,4,NV
SgSVJWgMwFteYyz4OlHu9Q,Bambino's East Coast Pizzeria,2555 S Durango Dr,Italian,Italian,Restaurants,"['Italian', 'Restaurants', 'Caterers', 'Pizza', 'Event Planning & Services']",190,1,4.5,NV
SGZAsdQAp0SjtMDjXWBPYw,Banana Blossom Thai Cuisine,2800 Clinton Ave,Thai,Restaurants,Thai,"['Restaurants', 'Thai']",118,2,4,OH
sH3UsolKjik01u0HlQ9_0Q,Three Amigos Mexican Restaurant and Cantina,2917 Central Ave,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",311,1,4,NC
SHFlELFcEcAOJv_fTAKChQ,Dandelion Market,118 W 5th St,American (New),American (New),Bars,"['American (New)', 'Bars', 'Tapas/Small Plates', 'Restaurants', 'Nightlife']",452,2,4,NC
sJNcipFYElitBrtiJx0ezQ,Arizona Wilderness Brewing,721 N Arizona Ave,Burgers,Burgers,Breweries,"['Burgers', 'Breweries', 'American (New)', 'Food', 'Restaurants']",748,2,4,AZ
skJ-AlN0DT9pmBDz0ixeJw,Parthenon Gyros Restaurant,316 State St,Greek,Greek,Mediterranean,"['Greek', 'Mediterranean', 'Restaurants']",116,1,3.5,WI
skQ-HIR664Ivp2-A4kOfnA,Cucina Tagliani,8349 W Bell Rd,Italian,Italian,Restaurants,"['Italian', 'Restaurants']",168,2,3.5,AZ
slx9qstc2U2Tc4s7dzbbBg,Basil 'n Lime,"3665 Ft. Apache Rd, Ste 100",Thai,Restaurants,Thai,"['Restaurants', 'Thai']",157,2,3.5,NV
SmkYLXEYhzwUZdS6TAevHg,Butcher and the Rye,212 6th St,American (New),Restaurants,American (New),"['Restaurants', 'American (New)']",536,3,4.5,PA
So132GP_uy3XbGs0KNyzyw,Casa Di Amore,2850 E Tropicana Ave,Italian,Italian,American (New),"['Italian', 'American (New)', 'Restaurants']",554,2,4.5,NV
SotrpltgrAJBqNGZlbYUNA,The Farmhouse Restaurant,228 N Gilbert Rd,American (Traditional),Restaurants,American (Traditional),"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",325,2,4,AZ
sOYsxYYFl03PhHmz_rBDZQ,The Sparklings,"8310 S Rainbow Blvd, Ste 100",American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",590,2,4,NV
SQ8Tkavc4TJj-2kanEDzLg,Red Rock Pizza,8455 W Lake Mead Blvd,Italian,Italian,Restaurants,"['Italian', 'Restaurants', 'Pizza']",120,2,4,NV
sqRX-XLlhx4rs2c1TpBf8A,Raku,"5030 Spring Mountain Rd, Ste 2",Japanese,Japanese,Restaurants,"['Japanese', 'Restaurants', 'Seafood', 'Food', 'Desserts']",1153,3,4.5,NV
sR9hPrIaG-J-GLcl4yaiLw,Valley Bar,"130 N Central Ave, Basement",American (New),American (New),Bars,"['American (New)', 'Bars', 'Lounges', 'Nightlife', 'Restaurants', 'Arts & Entertainment', 'Music Venues']",183,2,4.5,AZ
sRqEkekhVMhXVY-05TzVww,B Spot,18066 Royalton Rd,Burgers,Burgers,Restaurants,"['Burgers', 'Restaurants', 'American (New)']",214,2,3.5,OH
ss978X4omzcJjIeq6K-kag,Vero Pizza Napoletana,12421 Cedar Rd,Pizza,Pizza,Italian,"['Pizza', 'Italian', 'Restaurants', 'Food', 'Gelato']",113,2,4,OH
Ssa6XY_RdDRRB9wuVIeIWw,Hedary's Mediterranean Restaurant,"7365 W Sahara Ave, Ste K",Middle Eastern,Middle Eastern,Mediterranean,"['Middle Eastern', 'Mediterranean', 'Lebanese', 'Greek', 'Restaurants']",178,2,4,NV
sSmt7JFTDNCcK1KfMVO2hw,Mickie Finnz,"425 Fremont St, Ste 120",Seafood,Seafood,Music Venues,"['Seafood', 'Music Venues', 'Burgers', 'Restaurants', 'Lounges', 'Bars', 'Nightlife', 'Arts & Entertainment']",168,2,2.5,NV
SsN-SaGGkJn2Qm-jSDQ4aQ,Trevi Italian Restaurant,3500 South Las Vegas Blvd,American (Traditional),American (Traditional),Italian,"['American (Traditional)', 'Italian', 'Pizza', 'Restaurants', 'Food', 'Ice Cream & Frozen Yogurt']",646,2,3.5,NV
SThmy10YhS13oFgT990Xhw,Cast Iron Waffles,9604 Longstone Ln,Food,Food,Breakfast & Brunch,"['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']",140,1,4,NC
StNAnvyhVISULAFmO_Ke1Q,Great Links Brewhouse & Grill,"6010 W Craig Rd, Ste 110",American (Traditional),American (Traditional),Diners,"['American (Traditional)', 'Diners', 'Hot Dogs', 'Restaurants', 'Burgers', 'Sandwiches']",305,1,4,NV
SU56w479vUfFHsvmvQIf7A,India Oven,2218 Paradise Rd,Pakistani,Restaurants,Pakistani,"['Restaurants', 'Pakistani', 'Indian']",135,2,3.5,NV
sUAJOwb1yFaSDreFADEO5Q,Nunthaporn's Thai Cuisine,17 W Main St,Thai,Restaurants,Thai,"['Restaurants', 'Thai']",156,2,3.5,AZ
SUd3IyEN7n5OYEGyt_U5lg,Jefe's Taco Shop,5700 Sky Pointe Dr,Fast Food,Fast Food,Breakfast & Brunch,"['Fast Food', 'Breakfast & Brunch', 'Mexican', 'Restaurants']",321,1,4.5,NV
SueEpC916vd8Lo3Lyl9_pQ,Ross J's Aloha Grill,"4650 E Sunset Rd, Ste A",Hawaiian,Hawaiian,Restaurants,"['Hawaiian', 'Restaurants']",388,1,4,NV
SuMi4hxed5qk-M8IklFg8Q,BJ's Restaurant & Brewhouse,8970 Covenant Ave,Food,Food,Restaurants,"['Food', 'Restaurants', 'Beer', 'Wine & Spirits', 'Pubs', 'American (New)', 'Pizza', 'Nightlife', 'Bars', 'Breweries']",165,2,3,PA
SuugmVDsQ8YhfdOJYSuSmw,Outback Steakhouse,3411 Las Vegas Blvd S,Steakhouses,Restaurants,Steakhouses,"['Restaurants', 'Steakhouses']",139,2,3.5,NV
SvCjBtbN1cKElDKPTw9dOA,Monterey Bay Fish Grotto,1411 Grandview Ave,Seafood,Restaurants,Seafood,"['Restaurants', 'Seafood']",291,3,4,PA
svdEhLmNmpVaIv1WLtoOvQ,Tacos & Beer,"3900 Paradise Rd, Ste A",Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'Mexican', 'Latin American', 'Tapas/Small Plates', 'Cocktail Bars', 'Bars']",597,2,4.5,NV
sVeSK69iNUUsMU6tpXzl6Q,Angelina's Pizzeria,835 Seven Hills Dr,Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza']",180,2,3,NV
SVGApDPNdpFlEjwRQThCxA,Juan's Flaming Fajitas & Cantina,"9640 W Tropicana, Ste 101",Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican', 'Bars', 'Nightlife']",884,2,4.5,NV
SVMR0kRmdd-bbSNTTECJBA,Super Dragon,1212 E Northern Ave,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants']",117,2,4,AZ
SWDxTrwU_qlEcJp36IYquw,Cuban Foods Bakery & Restaurant,10649 N 43rd Ave,Specialty Food,Specialty Food,Food,"['Specialty Food', 'Food', 'Cuban', 'Ethnic Food', 'Bakeries', 'Mexican', 'Restaurants']",149,1,4.5,AZ
SWhHaWFuijy_KDs0zVCJog,Rigatony's,1850 E Warner Rd,Italian,Italian,Seafood,"['Italian', 'Seafood', 'Pizza', 'Restaurants']",444,2,4,AZ
SXgVJz5aIvbeCXWvg0ZuNg,The Pizza Peel- Central,1600 Central Ave,Pizza,Pizza,Bars,"['Pizza', 'Bars', 'Restaurants', 'Nightlife']",115,2,3.5,NC
sXYkjcuGhtaYP8yeQPaHgA,Heritage Tavern,131 E Mifflin St,American (New),American (New),Restaurants,"['American (New)', 'Restaurants', 'Gastropubs']",250,3,4.5,WI
SycXTaA4MeJZuDK4Y1owDQ,Islands Restaurant,10810 W Charleston Blvd,Burgers,Burgers,American (Traditional),"['Burgers', 'American (Traditional)', 'Restaurants', 'Bars', 'Sports Bars', 'Nightlife']",206,2,3.5,NV
sYfHxCqHpIX2HnDhw0JRAA,Ohjah Japanese Steakhouse Sushi & Hibachi,"8595 S Decatur Blvd, Ste 104",Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars', 'Steakhouses', 'Japanese']",393,2,4,NV
SzBpr6or7BQcjc-e3ARLjw,Greens and Proteins,6375 S Rainbow Blvd,Sandwiches,Restaurants,Sandwiches,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch']",118,2,4.5,NV
SzcCJJmreMlWCsNjupdVAA,L'Albatros,11401 Bellflower Rd,French,French,Restaurants,"['French', 'Restaurants']",468,3,4.5,OH
SZEFE5hL7aN5nM-A44iPwQ,Prime,3600 S Las Vegas Blvd,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Bars', 'Steakhouses']",632,4,4,NV
sZsJooAzpKqOvDysphkqpQ,Pop Up Pizza,1 S Main St,Vegan,Vegan,Pizza,"['Vegan', 'Pizza', 'Restaurants']",248,1,4,NV
T0Uw6vwwfO3el29wBoDamQ,Pink's Hot Dogs,3667 Las Vegas Blvd S,Hot Dogs,Restaurants,Hot Dogs,"['Restaurants', 'Hot Dogs', 'Fast Food']",862,1,3,NV
t2O4Qx74U_IfBzDHJzvUCA,Urban Farmer,1325 E 6th St,American (New),American (New),American (Traditional),"['American (New)', 'American (Traditional)', 'Restaurants', 'Steakhouses']",266,2,4,OH
T2tEMLpTeSMxLKpxwFdS3g,Cabo Fish Taco,3201 N Davidson St,Mexican,Mexican,Seafood,"['Mexican', 'Seafood', 'Restaurants', 'Latin American']",823,2,4,NC
t4bBKVXbr8bIN9nEJIobYg,Saffron Flavors of India,"4450 N Tenaya Way, Ste 115",Indian,Indian,Vegetarian,"['Indian', 'Vegetarian', 'Diners', 'Restaurants']",238,2,4,NV
T5nTtSCSRoEYMsZPhF61wg,Waffles Cafe,"6446 N Durango Dr, Ste 150",Food,Food,Restaurants,"['Food', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch']",223,1,4,NV
t7jfo2Txq8CPqPz6F2KDBw,Mom's Fixins,"15226 W Bell Road, Ste 100",Food,Restaurants,Food,"['Restaurants', 'Food', 'Southern', 'Desserts']",115,2,4.5,AZ
Ta4GRuHyZvU5H_l5IAG1PQ,Nanay Gloria's,"5980 W Spring Mountain Rd, Ste 2",Filipino,Filipino,Restaurants,"['Filipino', 'Restaurants']",128,1,3.5,NV
tA5mqEP68qjbTFK9c14D7A,Pot Tea Social House,"7815 S Rainbow Blvd, Ste 102",Asian Fusion,Asian Fusion,Coffee & Tea,"['Asian Fusion', 'Coffee & Tea', 'Restaurants', 'Taiwanese', 'Seafood', 'Food']",235,2,4,NV
taHfilUl29TDeggkNIk0ww,Sushi Bay,2603 Windmill Pkwy,Sushi Bars,Sushi Bars,Japanese,"['Sushi Bars', 'Japanese', 'Restaurants']",157,2,3.5,NV
tcfL9_Qe-12eX4rdmK_6XA,Elephant Bar Restaurant,2270 Village Walk Dr,American (New),American (New),Nightlife,"['American (New)', 'Nightlife', 'Bars', 'Restaurants', 'Asian Fusion']",315,2,3.5,NV
tcgmfbWugkHI3FRrjlH6lQ,Feeney's Restaurant and Bar,6314 N 12th St,Bars,Bars,American (Traditional),"['Bars', 'American (Traditional)', 'Restaurants', 'Steakhouses', 'Nightlife']",220,2,4,AZ
TCoBE_BkDRrK0bWrh5VueQ,Taco Y Taco,9470 S Eastern Ave,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Vegetarian']",772,1,4,NV
tCSlpwJQ4CZsUEMZeH2SFg,Cafe Monte,6700 Fairview Rd,Bakeries,Bakeries,Restaurants,"['Bakeries', 'Restaurants', 'Breakfast & Brunch', 'French', 'Food']",310,2,4,NC
TCWMgOiV0PxQkWE1SyBIWQ,Nobu,"Hard Rock Hotel & Casino, 4455 Paradise Rd",Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars', 'Japanese']",890,4,4,NV
TEaBolNAkOdRm2gvIYz4OQ,Poncho's,7202 S Central Ave,Nightlife,Nightlife,Mexican,"['Nightlife', 'Mexican', 'Restaurants', 'Cocktail Bars', 'Bars']",202,2,3.5,AZ
T-eEjmbEeQ53ezioW_9vxQ,Phil's Italian Steak House,3300 Las Vegas Blvd S,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Bars', 'Steakhouses']",116,3,3,NV
TeggG3duunpoy__1Y2SAyQ,Aloha Kitchen,4745 S Maryland Pkwy,Hawaiian,Hawaiian,Restaurants,"['Hawaiian', 'Restaurants']",302,1,3.5,NV
TeHB4-F_5Mwg1VE2Uzu0Ag,Buca di Beppo Italian Restaurant,3850 Las Vegas Blvd S,Food,Food,Restaurants,"['Food', 'Restaurants', 'Pizza', 'Caterers', 'Italian', 'Event Planning & Services']",311,2,3,NV
TfabYPasZ1oOMN6JLa-yvw,India Palace,505 E Twain Ave,Indian,Restaurants,Indian,"['Restaurants', 'Indian']",623,2,4,NV
TfcQhrjJco0C_x0KVK7LwA,Duke's Sports Bar and Grill,7607 East Mcdowell Rd,Sports Bars,Sports Bars,Nightlife,"['Sports Bars', 'Nightlife', 'American (New)', 'Bars', 'Restaurants']",233,2,3,AZ
TFdLM8R_7Pf1xVeBNKl0hg,Casbah,229 S Highland Ave,Bars,Bars,Breakfast & Brunch,"['Bars', 'Breakfast & Brunch', 'Nightlife', 'Restaurants', 'Diners', 'Mediterranean', 'Wine Bars']",292,3,4,PA
th4pZ5LkoIIkb1Vmu_m2DA,Meatheads,1305 S Neil St,Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers']",122,2,4,IL
the19uDwR-41n8x861F7Hg,Zen Asian Fusion,1716 Kenilworth Ave,Asian Fusion,Asian Fusion,Restaurants,"['Asian Fusion', 'Restaurants', 'Tapas Bars']",136,2,4,NC
thLX_k20SPJ0KyusGTBIHw,Diego Pops,4338 N Scottsdale Rd,American (New),Restaurants,American (New),"['Restaurants', 'American (New)', 'Mexican']",509,2,4,AZ
ThZdaQiCbu8mL8rbLNyrgA,Saffron Indian Cuisine,2135-B Ayrsley Town Blvd,Pakistani,Pakistani,Indian,"['Pakistani', 'Indian', 'Restaurants']",140,2,3.5,NC
tIiiq23utFKTs1At2bVD6w,Oggi,16646 Hawfield Way Dr,Italian,Restaurants,Italian,"['Restaurants', 'Italian']",166,2,4,NC
tInrGCzll4k9hF34Ye1rvQ,Chima Brazilian Steakhouse,139 S Tryon St,Steakhouses,Steakhouses,Buffets,"['Steakhouses', 'Buffets', 'Brazilian', 'Restaurants', 'Nightlife', 'Vegetarian', 'Bars', 'Cocktail Bars']",336,3,4,NC
tjAeaGdxf7I4xN9M7wGJNQ,Pure Pizza,"7th Street Public Market, 224 E 7th St",Food,Food,Restaurants,"['Food', 'Restaurants', 'Pizza', 'Vegetarian', 'Gluten-Free', 'Farmers Market']",212,2,4,NC
TKcq0hOqesiDOwQb-ZwFAw,Black Mountain Grill,11021 S Eastern Ave,American (Traditional),American (Traditional),Restaurants,"['American (Traditional)', 'Restaurants', 'American (New)']",131,2,3.5,NV
TKDL0wiztnEr_rMkX8ZomQ,Primanti Bros.,1832 East Carson St,American (Traditional),American (Traditional),Nightlife,"['American (Traditional)', 'Nightlife', 'Bars', 'American (New)', 'Sports Bars', 'Sandwiches', 'Restaurants']",119,1,3.5,PA
TL5Dtfnf-5hYG13lBF9N2A,Benihana,3000 Paradise Rd,Japanese,Japanese,Beer,"['Japanese', 'Beer', 'Wine & Spirits', 'Teppanyaki', 'Food', 'Restaurants']",344,3,3.5,NV
TLSFhOzkvPyZplTZBVAMCA,Ah-So Sushi & Steak,"16610 N 75th Ave, Ste 104",Sushi Bars,Sushi Bars,Steakhouses,"['Sushi Bars', 'Steakhouses', 'Restaurants', 'Japanese']",116,2,2.5,AZ
Tm2dKN_-DCdZfF2xMWrX7w,Siam Cafe,3951 St Clair Ave NE,Chinese,Chinese,Seafood,"['Chinese', 'Seafood', 'Thai', 'Asian Fusion', 'Restaurants']",167,2,4,OH
TMirWwTikHCn5H82K9QMXQ,Cain's Saloon,3239 W Liberty Ave,Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'American (New)']",122,2,3.5,PA
tMlVZWa4SsI01qYMRQerKg,7th Street Public Market,224 E 7th St,Beer Bar,Beer Bar,Food,"['Beer Bar', 'Food', 'Specialty Food', 'Restaurants', 'Farmers Market', 'Local Flavor', 'Bars', 'Grocery', 'Nightlife', 'Wine Bars']",140,2,4.5,NC
tMYYSWyTppDcF070Hmy-kQ,Blue Ribbon Fried Chicken,"Downtown Summerlin, 1770 Festival Plaza Dr",Chicken Shop,Chicken Shop,Fast Food,"['Chicken Shop', 'Fast Food', 'American (New)', 'Restaurants', 'Chicken Wings']",272,2,3.5,NV
ToFm2DhhTdr0Kv0A7Sdj6g,Timo Wine Bar,8801 N Central Ave,Nightlife,Nightlife,Pizza,"['Nightlife', 'Pizza', 'Restaurants', 'Bars', 'American (New)', 'Wine Bars', 'Tapas/Small Plates']",282,2,4,AZ
tQifTiY-vutj8orxcMJKfQ,Triple George Grill,"201 N 3rd St, Ste 120",Steakhouses,Restaurants,Steakhouses,"['Restaurants', 'Steakhouses', 'Seafood', 'American (New)']",752,2,4,NV
TqL0ytKAucWdW2mR7EbayA,Tamarind,257 N Craig St,Indian,Restaurants,Indian,"['Restaurants', 'Indian']",180,2,4,PA
Trbt0Ex85yvwT8DHoEFCvg,Ocean One Bar and Grille,"Miracle Mile Mall, 3667 Las Vegas Blvd S, Ste 620",American (New),Restaurants,American (New),"['Restaurants', 'American (New)', 'Bars', 'Nightlife']",480,2,3,NV
TrGBHqHVzJM5tk2C1D1ctQ,The Sandwich Spot,"3250 N Tenaya Way, Ste 104",Delis,Restaurants,Delis,"['Restaurants', 'Delis', 'Cafes', 'Sandwiches']",253,1,4.5,NV
TrN8HBHBL4-Tu7cXMDoopQ,Golden Flower Chinese Cuisine,3315 E Russell Rd,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants']",157,1,4,NV
trodK1jXLGIn5qjJCooIpQ,Rooster's at Southpark,6601 Morrison Blvd,Southern,Southern,Restaurants,"['Southern', 'Restaurants', 'Breakfast & Brunch', 'American (New)']",225,2,4,NC
tro-hrljuY1cUAVFYauTlQ,In-N-Out Burger,4705 S Maryland Pkwy,Burgers,Burgers,Fast Food,"['Burgers', 'Fast Food', 'Restaurants']",240,1,4.5,NV
tsf1JNdeeQf_654YUSrzRw,McMullan's Irish Pub,4650 W Tropicana Ave,Irish Pub,Irish Pub,Nightlife,"['Irish Pub', 'Nightlife', 'Irish', 'Pubs', 'Breakfast & Brunch', 'Bars', 'Restaurants']",366,2,4,NV
TspQ9jCczz436RiJHJQYZw,Fresh Kabob,"1405 E Sunset Rd, Ste 130",Mediterranean,Restaurants,Mediterranean,"['Restaurants', 'Mediterranean']",172,1,4,NV
tstimHoMcYbkSC4eBA1wEg,Mama Maria's Mexican Restaurant,6055 E Lake Mead Blvd,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",120,1,4.5,NV
TT658qQinO6MBHP9q7rJ8w,Lola's A Louisiana Kitchen,1220 N Town Center Dr,Cajun/Creole,Restaurants,Cajun/Creole,"['Restaurants', 'Cajun/Creole']",259,2,4,NV
TulmRC5V0--dnXYd_GOSvA,Golden Gate Chinese Restaurant,2640 W Baseline Rd,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants']",148,2,4,AZ
tulUhFYMvBkYHsjmn30A9w,Hot Sauce Williams Barbecue Restaurant,7815 Carnegie Ave,Soul Food,Soul Food,Barbeque,"['Soul Food', 'Barbeque', 'Restaurants']",147,1,3,OH
TUrQG_XfJA_kCOSN0oUbTQ,Smashburger,"7390 Las Vegas Blvd, Ste 100",Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers']",122,1,3.5,NV
TVbVii4EUQt9DG7y698zIw,ARIA Café,3730 Las Vegas Blvd S,Cafes,Restaurants,Cafes,"['Restaurants', 'Cafes', 'American (New)', 'Breakfast & Brunch']",654,2,2.5,NV
TVKenh65WwJX3zEr36zKCA,Oyster Bar,1301 W Sunset Rd,Seafood,Seafood,Bars,"['Seafood', 'Bars', 'Nightlife', 'Italian', 'Restaurants']",166,2,4,NV
TW58a4UkMcksdfQ7znUqsA,Doh Korean BBQ,"7920 S Rainbow Blvd, Ste 105",Barbeque,Barbeque,Korean,"['Barbeque', 'Korean', 'Restaurants']",192,2,4,NV
tWasMHaS6ZD-xRhevpoqkw,Bubba Gump Shrimp,"3717 Las Vegas Blvd S, Ste 2 Q",Cajun/Creole,Cajun/Creole,Seafood,"['Cajun/Creole', 'Seafood', 'Southern', 'Restaurants', 'Comfort Food', 'American (Traditional)']",324,2,3.5,NV
